Object Number,Area,Aspect_Ratio,Diameter,Width,Length
6430,60.77777778,0.88876207,6.39577001,6,6.333333333
6431,56.88888889,0.814560196,6.078048631,5,6.666666667
6432,58.11111111,0.782838839,6.548852835,6,8
6433,67.11111111,0.88861127,6.666666667,6,7.333333333
6434,69.33333333,0.891259242,6.875703657,6.333333333,7.333333333
6435,55.22222222,0.807175556,6.019548245,5.666666667,6.333333333
6436,58.11111111,0.788913898,6.295394243,5.333333333,7.333333333
6437,39.77777778,0.671580517,5.089433707,4,6.666666667
6438,65.22222222,0.88560199,6.624067721,6.333333333,6.666666667
6439,64.77777778,0.950873409,6.4836885,6,7
6440,68.11111111,0.848090873,6.698438094,6,7.333333333
6441,56.77777778,0.813393904,6.135991301,5.333333333,7
6442,56.44444444,0.892395379,6.170495741,5.666666667,6
6443,64.22222222,0.735144624,6.65604249,6,7.666666667
6444,69,0.9319456,6.834407766,6.666666667,7
6445,56.11111111,0.806009342,6.031293716,5.666666667,6.333333333
6446,55.88888889,0.814538228,6.284142412,5.666666667,7
6447,56.55555556,0.951407652,6.351354404,6,6.333333333
6448,63.55555556,0.956657636,6.494594628,6.333333333,6.333333333
6449,41.88888889,0.609554933,5.2130817,3.666666667,7.333333333
6450,79,0.917049866,7.372410841,7.333333333,7.666666667
6451,51.33333333,0.780325073,5.655853302,5.333333333,6
6452,49.22222222,0.699177516,5.742776009,5,7
6453,49.11111111,0.967337666,5.630771789,5.333333333,5.666666667
6454,69.77777778,0.829216963,6.885988934,6.333333333,7.333333333
6455,69.22222222,0.837957216,6.865402972,6.333333333,7.333333333
6456,67.33333333,0.983356128,6.719535589,6.666666667,6.666666667
6457,60.55555556,0.809233761,6.505482472,5.666666667,7.333333333
6458,49.22222222,0.850495516,5.960473722,5.333333333,6
6459,61.55555556,0.723407055,6.384695076,5.333333333,7.666666667
6460,53.66666667,0.915054088,5.960473722,5.666666667,6
6461,69,0.921226678,6.885988934,6.333333333,7.333333333
6462,63,0.985018521,6.591937858,6.333333333,6.666666667
6463,63.33333333,0.88657288,6.559650622,6.333333333,6.333333333
6464,65.44444444,0.971504689,6.538037216,6.333333333,6.333333333
6465,51.44444444,0.743270199,5.767370452,4.333333333,7
6466,42.11111111,0.702544528,5.047544651,4,6.333333333
6467,57.22222222,0.828782009,6.124446622,5.333333333,6.666666667
6468,68.44444444,0.807453682,6.855086808,5.666666667,7.666666667
6469,74.44444444,0.889387688,7.197546173,6.666666667,7.666666667
6470,77.88888889,0.838177093,7.477259698,7,7.666666667
6471,68.22222222,0.960848235,6.782434329,6.666666667,7
6472,43.22222222,0.784307915,5.117169246,4.333333333,6
6473,66.66666667,0.95110838,6.708995134,6.333333333,6.666666667
6474,59.77777778,0.863000234,6.527203676,6,7.333333333
6475,49.33333333,0.766385043,5.64332648,4.666666667,6.666666667
6476,56.11111111,0.837401861,6.284142412,5.666666667,6.666666667
6477,68.11111111,0.961456456,6.634743099,6.333333333,7
6478,57,0.791713923,6.078048631,5.333333333,6.666666667
6479,45.66666667,0.58966252,5.333864092,4,7.666666667
6480,74,0.894054843,7.098538071,6.333333333,7.666666667
6481,66.77777778,0.9627032,6.977874243,6.666666667,6.666666667
6482,56.88888889,0.975797767,6.159015739,6,6.333333333
6483,73.33333333,0.959884433,7.118449858,7,7.333333333
6484,44.55555556,0.713424558,5.280524111,4,6.333333333
6485,62.33333333,0.90253402,6.461821023,6,6.666666667
6486,68.88888889,0.80887091,6.834407766,6,7.666666667
6487,63.11111111,0.944715063,6.559650622,6,6.333333333
6488,56.22222222,0.956621891,6.204808308,6,6.333333333
6489,43.33333333,0.748576855,5.144755264,4.333333333,6
6490,46.55555556,0.794124318,5.554847796,4.666666667,6.666666667
6491,55.55555556,0.86925992,5.876771841,5,6.333333333
6492,55.77777778,0.935588816,6.159015739,5.666666667,6.333333333
6493,49.22222222,0.737484347,5.680824078,5.666666667,5.666666667
6494,69,0.89801299,6.855086808,6.333333333,7.333333333
6495,50.33333333,0.949907162,5.705685572,5.333333333,6
6496,67.66666667,0.852430413,6.666666667,6,7.333333333
6497,47,0.755140494,6.054716304,5.666666667,6.333333333
6498,46.55555556,0.860423689,5.360335045,5,6
6499,64.66666667,0.726038943,6.74056705,6.333333333,7
6500,57.22222222,0.766358632,6.193391908,5,7.333333333
6501,46.33333333,0.644716466,5.438974967,4,7
6502,60.44444444,0.839692108,6.351354404,5.666666667,7
6503,57.44444444,0.884186907,6.181954425,5.333333333,6.666666667
6504,61.88888889,0.889107463,6.373600897,5.666666667,6.333333333
6505,47.11111111,0.718936284,5.554847796,5.333333333,5.666666667
6506,65.11111111,0.694667181,6.719535589,5.666666667,7.666666667
6507,66.77777778,0.892279007,6.581193046,6.333333333,7
6508,50.11111111,0.923673808,5.852637153,5.666666667,6
6509,60,0.96608978,6.406825801,6,7
6510,59.88888889,0.697616639,6.428880344,5,8
6511,48.55555556,0.647902434,5.425947463,4,7.333333333
6512,54.33333333,0.871104461,5.948588419,5.333333333,6.333333333
6513,53.44444444,0.695716745,5.900807818,4.666666667,7.333333333
6514,77.33333333,0.961900353,7.410709337,7.333333333,7.333333333
6515,54.77777778,0.81784674,5.912789166,5.666666667,6
6516,64.11111111,0.896912623,6.548852835,6,7
6517,51.22222222,0.905412621,5.680824078,5.333333333,5.666666667
6518,56.55555556,0.982091494,6.193391908,6,6.333333333
6519,48.55555556,0.827899151,5.529308131,4.666666667,6.666666667
6520,72.44444444,0.978035662,7.148213541,7,7.333333333
6521,74.55555556,0.85737098,7.048512514,6.333333333,8
6522,56,0.869323906,6.719535589,6.333333333,6.666666667
6523,50.88888889,0.955707777,5.791860457,5.333333333,6
6524,61,0.910706223,6.406825801,5.666666667,6.666666667
6525,70.11111111,0.958314951,6.844755096,6.666666667,7
6526,55.33333333,0.76013415,5.936679321,5,7
6527,50.22222222,0.919644593,5.948588419,5.666666667,6.333333333
6528,48,0.710842662,5.529308131,4.333333333,7
6529,49.88888889,0.665327042,5.705685572,4.333333333,7.666666667
6530,77.11111111,0.913730839,7.333912349,7,7.333333333
6531,64.11111111,0.892742598,6.634743099,6.333333333,7.333333333
6532,46.55555556,0.932012716,5.464936809,5,6
6533,49.11111111,0.815491209,5.516493958,5,6
6534,58.33333333,0.858842952,6.227578324,5.333333333,6.666666667
6535,47.33333333,0.736024696,5.477871589,4.333333333,6.666666667
6536,71.11111111,0.91340816,6.875703657,6.666666667,7
6537,68,0.928956539,6.751058212,6.666666667,6.666666667
6538,52,0.869613994,5.680824078,5.333333333,5.666666667
6539,55.11111111,0.692341163,6.08968127,5,7.666666667
6540,48.11111111,0.614362079,5.605578053,4.333333333,7.666666667
6541,73.77777778,0.896131899,7.266049176,6.666666667,8
6542,65.44444444,0.840903211,6.761533095,6.666666667,6.666666667
6543,59.22222222,0.789507793,6.351354404,5.666666667,7
6544,45.77777778,0.597581325,5.240162826,3.666666667,7.333333333
6545,60.88888889,0.739611658,6.39577001,5.333333333,7.333333333
6546,49.11111111,0.936418083,5.451971341,5.333333333,5.666666667
6547,60.55555556,0.74964663,6.494594628,5.666666667,7.333333333
6548,53.88888889,0.850625958,5.742776009,5.333333333,6
6549,71.88888889,0.876349972,7.167987337,6.666666667,7.333333333
6550,58.77777778,0.956000812,6.295394243,6,6.333333333
6551,52.33333333,0.854640923,5.900807818,5.666666667,6
6552,72.77777778,0.946585772,7.068565222,7,7.333333333
6553,57.88888889,0.646470022,6.204808308,5,8
6554,54.66666667,0.838954338,5.936679321,5.666666667,6
6555,69.88888889,0.932811589,6.885988934,6.666666667,7
6556,78.11111111,0.890093976,7.353186791,7,7.666666667
6557,58.77777778,0.956894508,6.39577001,6,6.666666667
6558,65,0.905049006,6.505482472,6,7
6559,37,0.643342656,4.743975954,3.666666667,6.333333333
6560,55.44444444,0.749536959,6.147514299,5.666666667,6.333333333
6561,72.55555556,0.923230855,7.038464736,6.666666667,7.333333333
6562,63.22222222,0.878432697,6.428880344,6,6.666666667
6563,54.11111111,0.959347031,5.960473722,5.666666667,6
6564,57.44444444,0.88886874,6.170495741,5.666666667,6.333333333
6565,66.88888889,0.850715889,6.666666667,6,7.333333333
6566,54.55555556,0.825616181,5.840532409,5,6.333333333
6567,61.33333333,0.89673565,6.527203676,6,7
6568,49.11111111,0.733651965,5.668352441,4.333333333,6.666666667
6569,46.22222222,0.762851465,5.333864092,4.333333333,6.333333333
6570,71.66666667,0.934572401,6.926977325,6.666666667,7.333333333
6571,46.88888889,0.780598239,5.477871589,4.666666667,6.333333333
6572,74.33333333,0.90050406,7.256302627,6.666666667,7.666666667
6573,55,0.76627821,6.272870399,5.666666667,7
6574,44.77777778,0.76602343,5.185859155,4.333333333,6
6575,55.77777778,0.826954945,5.984173512,5,6.666666667
6576,59.44444444,0.680416271,6.135991301,4.333333333,8
6577,75.11111111,0.970508446,7.285503158,7.333333333,7.333333333
6578,53.55555556,0.945932551,5.995988279,5.666666667,6
6579,59.88888889,0.922566246,6.329029714,5.666666667,6.333333333
6580,39.11111111,0.698340787,5.033504166,4,6.333333333
6581,55.77777778,0.922521164,6.019548245,5.666666667,6.333333333
6582,45.55555556,0.782506148,5.373521621,5.333333333,5.333333333
6583,52,0.94318622,5.791860457,5.666666667,6
6584,57.22222222,0.826161362,6.813665965,6.333333333,6.666666667
6585,68,0.900713316,6.634743099,6.333333333,7
6586,61.77777778,0.888703622,6.351354404,5.666666667,6.666666667
6587,69.22222222,0.974790484,6.687864388,6.666666667,6.666666667
6588,68.88888889,0.899697059,6.719535589,6.333333333,7
6589,69.22222222,0.708761611,6.384695076,6,6.666666667
6590,48.22222222,0.888722884,5.580270574,5.333333333,6
6591,61.66666667,0.800175506,6.461821023,5.333333333,7.333333333
6592,69.44444444,0.830944575,6.813665965,6.333333333,7.666666667
6593,62.88888889,0.979934326,6.527203676,6.333333333,6.666666667
6594,68.55555556,0.821970887,6.906513536,6,7.333333333
6595,64.55555556,0.815273285,6.782434329,6.333333333,7.333333333
6596,39.33333333,0.628802158,4.962705926,3.666666667,6.666666667
6597,75.33333333,0.920169745,7.167987337,7,7.333333333
6598,56.88888889,0.733871131,6.007779811,4.666666667,7
6599,54.88888889,0.87737413,6.066393685,5.666666667,6.333333333
6600,36.88888889,0.655498416,4.803277956,3.666666667,6.666666667
6601,71.88888889,0.937180718,7.028402594,6.666666667,7.666666667
6602,55.55555556,0.747104376,5.960473722,5,7
6603,67.22222222,0.963393923,6.570430663,6.333333333,6.666666667
6604,52.66666667,0.710691597,5.888802093,5.333333333,7
6605,42.11111111,0.668095846,5.199488243,4,7
6606,40,0.788583322,4.876391412,4,6
6607,68.11111111,0.888481694,6.834407766,6.333333333,7.333333333
6608,67.44444444,0.937998996,6.751058212,6.666666667,6.666666667
6609,53.11111111,0.774720188,6.007779811,6,6
6610,60.55555556,0.843013226,6.450859486,5.333333333,7
6611,50.66666667,0.830833774,5.655853302,4.666666667,6.333333333
6612,53.66666667,0.921403412,6.054716304,5.666666667,6
6613,73.88888889,0.868086118,7.108500936,6.333333333,7.333333333
6614,66,0.980864973,6.570430663,6.333333333,6.666666667
6615,63.11111111,0.859562472,6.570430663,6,7.333333333
6616,68.66666667,0.812115444,6.813665965,6.333333333,7.333333333
6617,65.22222222,0.858437169,6.751058212,5.666666667,7.333333333
6618,63.22222222,0.865285912,6.527203676,6.333333333,6.666666667
6619,64.44444444,0.868197488,6.602665185,6,7
6620,44.33333333,0.835315879,5.172194153,4.666666667,5.666666667
6621,67.44444444,0.964429116,6.645401328,6.333333333,6.666666667
6622,72.44444444,0.8726873,6.947380837,6.666666667,7
6623,68.33333333,0.907122681,6.885988934,6.666666667,7
6624,48.33333333,0.812961426,5.924746285,5.666666667,6.333333333
6625,51,0.674218883,5.655853302,4.333333333,7.333333333
6626,50.55555556,0.597918773,5.630771789,4.333333333,8
6627,59.33333333,0.633477708,6.238932168,5,7.666666667
6628,72.44444444,0.957213048,6.885988934,6.666666667,7
6629,58.33333333,0.898814652,6.054716304,5.333333333,6.333333333
6630,66.44444444,0.908683409,6.751058212,6.666666667,6.666666667
6631,64.88888889,0.823871151,6.730059535,5.333333333,7.666666667
6632,60.77777778,0.843861318,6.570430663,6,6.666666667
6633,56.55555556,0.972071346,6.193391908,6,6
6634,61.33333333,0.929150283,6.559650622,6.333333333,6.666666667
6635,54.77777778,0.702044792,6.054716304,5,7.666666667
6636,72.66666667,0.938039276,7.078570273,7,7.333333333
6637,76.55555556,0.84066258,7.343555894,6.666666667,8
6638,58.66666667,0.925988971,6.159015739,5.666666667,6.333333333
6639,44.44444444,0.70902699,5.267104715,4.333333333,6.666666667
6640,58.33333333,0.738749038,6.11288014,5,7
6641,79.44444444,0.887030067,7.496165569,7,8
6642,58.44444444,0.75015865,6.11288014,5.333333333,7
6643,47.77777778,0.877682028,5.529308131,5.333333333,5.333333333
6644,80.44444444,0.963095349,7.372410841,7,7
6645,57.55555556,0.874008254,6.317837788,6,7
6646,58.33333333,0.927934024,6.373600897,5.666666667,6.666666667
6647,60,0.912265406,6.406825801,5.666666667,6.666666667
6648,51,0.841957889,5.705685572,4.666666667,6.333333333
6649,55.66666667,0.683884778,5.876771841,4.333333333,7.333333333
6650,69.55555556,0.929202444,6.751058212,6.333333333,7
6651,48,0.79759085,5.373521621,5,5.666666667
6652,45.88888889,0.58546171,5.185859155,3.666666667,7.333333333
6653,56.55555556,0.694546746,6.08968127,4.666666667,7.666666667
6654,42.66666667,0.662614774,4.991145734,4,6.666666667
6655,48.44444444,0.637769283,5.618189043,4.333333333,7.333333333
6656,69.11111111,0.938995977,6.74056705,6.333333333,7
6657,71.22222222,0.978051523,6.875703657,6.666666667,7
6658,53.77777778,0.847579362,5.900807818,5,6.333333333
6659,65.55555556,0.858945938,6.947380837,6,8
6660,58.22222222,0.831515711,6.170495741,5.666666667,6.666666667
6661,59.55555556,0.821102301,6.078048631,5.333333333,6.666666667
6662,69.55555556,0.894281215,6.761533095,6.333333333,6.666666667
6663,55.88888889,0.952980074,6.227578324,6,6.333333333
6664,51.33333333,0.69161912,5.730439204,4.333333333,7.666666667
6665,63.44444444,0.96063501,6.450859486,6,6.666666667
6666,73.55555556,0.883683136,7.048512514,6.666666667,7.333333333
6667,62.88888889,0.899769316,6.450859486,6,6.333333333
6668,52.44444444,0.735681983,5.718075783,5.333333333,6
6669,52.11111111,0.817162433,5.791860457,5,6.333333333
6670,64.44444444,0.889488485,6.4836885,5.666666667,7
6671,71.33333333,0.797907896,6.885988934,6,8
6672,67.77777778,0.911372856,6.998129363,6.666666667,7.333333333
6673,80.77777778,0.988036529,7.36280509,7,7
6674,46.44444444,0.803967179,5.373521621,5,5.333333333
6675,45.77777778,0.791089038,5.253651041,4.666666667,5.666666667
6676,67.77777778,0.94531822,6.813665965,6.666666667,7
6677,72.44444444,0.74865347,6.977874243,6,8
6678,55.44444444,0.879181484,5.972335373,5.666666667,6
6679,48.66666667,0.966654035,5.516493958,5.333333333,5.333333333
6680,66.33333333,0.926240237,6.687864388,6.333333333,6.666666667
6681,55.33333333,0.886112003,6.181954425,5.666666667,6.666666667
6682,47.44444444,0.937685517,5.399798167,5,5.666666667
6683,63.88888889,0.833271873,6.834407766,6.333333333,7.666666667
6684,62.44444444,0.871378331,6.591937858,5.666666667,7
6685,63.22222222,0.797152237,6.998129363,6.333333333,7.666666667
6686,55.55555556,0.81749018,6.019548245,5,7
6687,60.88888889,0.805311384,6.406825801,5.333333333,7.333333333
6688,67.11111111,0.930171618,6.645401328,6.333333333,7
6689,57.77777778,0.984872206,6.031293716,5.333333333,5.666666667
6690,59.44444444,0.718115588,6.159015739,5,7.666666667
6691,58.77777778,0.751691228,6.761533095,6.333333333,6.333333333
6692,56.22222222,0.722996425,6.124446622,5,7.666666667
6693,46.77777778,0.595395169,5.293909492,4,7.333333333
6694,79.66666667,0.859560742,7.543222939,6.666666667,8.333333333
6695,76.55555556,0.957619009,7.333912349,7.333333333,7.333333333
6696,59.22222222,0.861431631,6.461821023,5.666666667,7
6697,41.11111111,0.539824749,5.333864092,3.666666667,7.666666667
6698,54.88888889,0.868521544,5.936679321,5.666666667,6
6699,69.22222222,0.954396329,6.80327135,6.333333333,7
6700,53,0.861321073,5.912789166,5,6.333333333
6701,58.33333333,0.697176995,6.159015739,5,7.333333333
6702,53.44444444,0.777521169,5.900807818,5,7
6703,60,0.891275097,6.428880344,6.333333333,6.666666667
6704,56.11111111,0.980603399,5.984173512,5.666666667,6.333333333
6705,46,0.664136871,5.412888606,4.666666667,6.333333333
6706,63,0.845931367,6.581193046,6.333333333,6.666666667
6707,49.11111111,0.884650239,5.399798167,4.666666667,5.666666667
6708,63.66666667,0.889842273,6.505482472,6,7
6709,63.55555556,0.94569775,6.559650622,6,7
6710,52.77777778,0.703122483,5.864716912,4.666666667,7.333333333
6711,51.55555556,0.7114653,5.791860457,4.666666667,7.333333333
6712,66.11111111,0.849885694,6.645401328,6.333333333,6.666666667
6713,70.33333333,0.984512476,6.844755096,6.666666667,7
6714,47.88888889,0.620984499,5.580270574,4.333333333,7.666666667
6715,58.11111111,0.870965612,6.227578324,5.666666667,6.333333333
6716,63.44444444,0.981910778,6.461821023,6.333333333,6.333333333
6717,42.66666667,0.619694324,5.172194153,4,7
6718,60.44444444,0.76827563,6.284142412,5,7.333333333
6719,59.77777778,0.907162167,6.373600897,6,6.333333333
6720,48.33333333,0.867761115,5.64332648,5.333333333,5.666666667
6721,47,0.834295495,5.438974967,5,5.666666667
6722,72.33333333,0.938736268,6.937186582,6.666666667,7.333333333
6723,56.77777778,0.891896678,5.960473722,5.333333333,6.333333333
6724,63.66666667,0.776615781,6.581193046,5.666666667,7.333333333
6725,59.11111111,0.699151947,6.272870399,5,7.666666667
6726,43.11111111,0.669463434,5.089433707,3.666666667,6.666666667
6727,56.55555556,0.918493744,6.078048631,6,6.333333333
6728,41.88888889,0.709365151,5.172194153,4,6.333333333
6729,60.55555556,0.854678292,6.351354404,5.333333333,7
6730,62,0.89933812,6.516352125,5.666666667,6.666666667
6731,62.66666667,0.964402213,6.698438094,6.666666667,7
6732,46,0.628029678,5.307261113,3.666666667,7.333333333
6733,53.33333333,0.822432826,5.876771841,5,6.333333333
6734,84.44444444,0.963346011,7.382004093,7,7.333333333
6735,57.33333333,0.632446873,6.261578094,5.333333333,7.666666667
6736,72.11111111,0.888669881,6.926977325,6.333333333,7.333333333
6737,39.44444444,0.633722602,4.991145734,3.666666667,6.666666667
6738,57.77777778,0.769891947,6.227578324,5,7.333333333
6739,65,0.970028153,6.581193046,6.666666667,6.666666667
6740,56,0.685332008,6.101291731,5,7.666666667
6741,68.66666667,0.8894777,6.698438094,6.333333333,7
6742,62.44444444,0.854778938,6.494594628,5.666666667,7
6743,62,0.98136112,6.39577001,6,6.333333333
6744,66.11111111,0.83930665,6.570430663,6,7.333333333
6745,62.22222222,0.859260226,6.844755096,6.666666667,7
6746,62.55555556,0.883835292,6.527203676,5.666666667,7
6747,69.77777778,0.860770223,6.771991776,6.333333333,7
6748,50.77777778,0.691519427,5.718075783,4.333333333,7.333333333
6749,62,0.924185401,6.570430663,6,6.666666667
6750,57.77777778,0.958466031,6.227578324,5.666666667,6
6751,58.55555556,0.966084102,6.227578324,6,6.333333333
6752,75.88888889,0.948806204,7.353186791,7.333333333,7.333333333
6753,72.44444444,0.918426138,7.088561203,6.666666667,7.333333333
6754,73.44444444,0.920807373,7.048512514,6.666666667,7
6755,54.88888889,0.895282308,6.472763996,6,6.666666667
6756,54.88888889,0.832204371,5.900807818,5.666666667,6
6757,66.55555556,0.975159374,6.634743099,6.666666667,6.666666667
6758,49.11111111,0.698211117,5.618189043,5.666666667,5.666666667
6759,69.55555556,0.757138832,7.197546173,6,9
6760,70.66666667,0.819731682,7.236770148,6.666666667,8.666666667
6761,78.22222222,0.928750004,7.353186791,7.333333333,7.333333333
6762,63.11111111,0.913726624,6.527203676,6.333333333,6.666666667
6763,60.55555556,0.881099742,6.439879292,6,6.333333333
6764,52.44444444,0.983050577,5.630771789,5.333333333,5.666666667
6765,56.11111111,0.941867058,6.124446622,5.666666667,6.333333333
6766,59.55555556,0.822078693,6.284142412,5.333333333,7
6767,64.77777778,0.913312106,6.570430663,6,7
6768,62.88888889,0.976844948,6.340201885,6.333333333,6.333333333
6769,56.33333333,0.943162179,6.193391908,6,6.333333333
6770,40.66666667,0.665302193,5.158492952,4.333333333,6.333333333
6771,59.77777778,0.856980201,6.581193046,6,7.333333333
6772,46.44444444,0.808140361,5.360335045,4.666666667,6
6773,64,0.737854253,6.624067721,5.666666667,7.666666667
6774,64.11111111,0.959840411,6.666666667,6.333333333,6.666666667
6775,61.77777778,0.922986338,6.505482472,6.333333333,6.333333333
6776,51.55555556,0.811111859,5.718075783,5,6.333333333
6777,61.55555556,0.777860053,6.461821023,6,6.666666667
6778,58.33333333,0.901577955,6.216203742,6,6.333333333
6779,49.11111111,0.760912896,5.693268396,5,6.666666667
6780,68.11111111,0.944341305,6.74056705,6.666666667,6.666666667
6781,72.66666667,0.956531408,6.977874243,6.666666667,7.333333333
6782,49,0.690131781,5.567573696,4.333333333,7
6783,41.77777778,0.648979992,5.005305041,4,6.333333333
6784,52.77777778,0.699670749,6.4836885,5.333333333,7.333333333
6785,63.33333333,0.798081021,6.65604249,6.333333333,7
6786,58,0.840267266,6.238932168,5.666666667,6.666666667
6787,50.44444444,0.885991855,5.580270574,5.333333333,5.666666667
6788,65.77777778,0.866025382,7.068565222,6.333333333,8
6789,69.66666667,0.876280441,6.761533095,6,7.333333333
6790,65.44444444,0.902781191,6.708995134,6.333333333,7.333333333
6791,76.22222222,0.901276931,7.275782669,6.666666667,8
6792,78.22222222,0.914666009,7.401153293,7.333333333,7.333333333
6793,59.77777778,0.907503721,6.329029714,5.666666667,6.333333333
6794,60.22222222,0.937921886,6.170495741,5.666666667,6
6795,65,0.79343253,6.730059535,6,7.666666667
6796,52.88888889,0.773729153,5.80406671,5,6.666666667
6797,47.44444444,0.741531162,5.50364995,4.666666667,6.666666667
6798,60.11111111,0.869801993,6.406825801,5.666666667,7
6799,59.11111111,0.796661742,6.472763996,6,7.333333333
6800,87.55555556,0.94426886,7.599307154,7.333333333,7.666666667
6801,59.77777778,0.859941166,6.384695076,5.666666667,7
6802,45.88888889,0.577578081,5.477871589,4,7.333333333
6803,68.11111111,0.887228299,6.80327135,6.666666667,7
6804,50.55555556,0.815322369,5.592938628,5,6.333333333
6805,53.77777778,0.847760594,5.840532409,5.333333333,6
6806,84.66666667,0.958758488,7.43930382,7.333333333,7.666666667
6807,46,0.739447062,5.852637153,5.333333333,6.666666667
6808,60.22222222,0.682778922,6.261578094,5,8
6809,47.11111111,0.912827263,5.542092676,5.333333333,5.666666667
6810,71.55555556,0.918288646,6.926977325,6.333333333,7.333333333
6811,68.44444444,0.936898024,6.813665965,6.666666667,7
6812,57.22222222,0.949270857,6.159015739,6,6
6813,60.77777778,0.945451739,6.439879292,6,6.666666667
6814,49.55555556,0.743331071,5.618189043,4.666666667,7
6815,62.22222222,0.720294436,6.613375111,6.666666667,6.666666667
6816,61.66666667,0.946946119,6.666666667,6.666666667,7
6817,70.44444444,0.940899438,6.906513536,6.666666667,7
6818,56.33333333,0.824165345,6.031293716,5,7
6819,58,0.910582338,6.284142412,6,6.666666667
6820,60.77777778,0.970760688,6.527203676,6.666666667,6.666666667
6821,55.22222222,0.78805267,6.019548245,5.666666667,6.666666667
6822,62,0.841628505,6.559650622,6,7
6823,61,0.912263859,6.428880344,5.666666667,6.333333333
6824,51.77777778,0.826430351,5.864716912,5,6.333333333
6825,66.44444444,0.786316291,6.824044746,5.666666667,8.333333333
6826,65,0.864733874,6.645401328,6,7.333333333
6827,65.55555556,0.809954233,6.624067721,5.666666667,7.666666667
6828,60.11111111,0.801709252,6.351354404,5.666666667,6.666666667
6829,49.77777778,0.675213916,5.693268396,5.333333333,6.333333333
6830,58.55555556,0.862002452,6.170495741,5.333333333,6.666666667
6831,66.77777778,0.758740875,6.865402972,5.666666667,7.666666667
6832,75.44444444,0.967393396,7.217184808,7,7.333333333
6833,67.55555556,0.88470106,6.782434329,6.333333333,7.333333333
6834,56.33333333,0.96499678,6.124446622,6,6
6835,54.11111111,0.750153981,6.329029714,5.333333333,6.666666667
6836,58,0.956129625,6.384695076,6,6.666666667
6837,56.33333333,0.753243835,6.11288014,5.333333333,6.666666667
6838,77.77777778,0.89865536,7.391584894,7,7.666666667
6839,54.88888889,0.907164262,5.828402526,5.333333333,5.666666667
6840,51.77777778,0.650926007,5.767370452,4.666666667,7.333333333
6841,67.11111111,0.993479593,6.65604249,6.333333333,7
6842,61.33333333,0.701703353,6.472763996,6.333333333,6.666666667
6843,51.22222222,0.953821879,5.767370452,5.333333333,5.666666667
6844,42.66666667,0.693342533,5.103320318,4,6.333333333
6845,51.77777778,0.6425137,5.705685572,5.666666667,5.666666667
6846,38.66666667,0.672642835,5.005305041,4.333333333,6.333333333
6847,67.77777778,0.932827436,6.708995134,6.333333333,7
6848,60,0.874341962,6.472763996,5.666666667,6.666666667
6849,66.77777778,0.953632947,6.559650622,6.333333333,6.666666667
6850,67.77777778,0.955208178,6.581193046,6.333333333,6.666666667
6851,69.88888889,0.966006827,6.916752999,6.666666667,7
6852,43,0.707778457,5.103320318,4,6.666666667
6853,59.33333333,0.906321885,6.351354404,6.333333333,6.333333333
6854,48.11111111,0.719716675,5.567573696,4.333333333,7
6855,82.22222222,0.916886852,7.304905331,7,7.333333333
6856,56.66666667,0.9670281,6.043016359,6,6
6857,52.22222222,0.863736457,5.828402526,5.333333333,6.333333333
6858,70.66666667,0.858373682,6.792860829,6.333333333,7.333333333
6859,48,0.575053641,5.529308131,3.666666667,7.666666667
6860,70.88888889,0.851977692,6.844755096,6.333333333,7.666666667
6861,45.88888889,0.71655646,5.333864092,4.333333333,6.666666667
6862,57.11111111,0.850273468,6.340201885,6,7
6863,74.11111111,0.915558832,7.118449858,7,7.333333333
6864,65,0.913808778,6.472763996,6.333333333,6.666666667
6865,47.22222222,0.968899251,5.293909492,5,5
6866,77.77777778,0.822822149,7.486718601,7.333333333,7.666666667
6867,53.11111111,0.789107305,5.791860457,4.666666667,6.666666667
6868,65.11111111,0.837976058,6.813665965,6,7.333333333
6869,41.33333333,0.675721062,5.779628426,4.666666667,6.333333333
6870,73.11111111,0.998654535,7.078570273,7,7
6871,54.33333333,0.814206409,5.840532409,4.666666667,6.666666667
6872,69.55555556,0.903861339,6.896258871,6.333333333,7.666666667
6873,79.11111111,0.922430601,7.226984113,6.666666667,7.333333333
6874,50.77777778,0.848591871,5.791860457,5,6
6875,69.55555556,0.967688673,6.834407766,6.666666667,6.666666667
6876,73.33333333,0.86882356,7.088561203,6,7.666666667
6877,67.55555556,0.820347306,6.782434329,6,7.333333333
6878,45.77777778,0.757581052,5.347115949,4.333333333,6.333333333
6879,59.22222222,0.937991751,6.373600897,6.333333333,6.666666667
6880,72.33333333,0.881782456,6.916752999,6.666666667,7.333333333
6881,56.44444444,0.886230169,6.170495741,5.666666667,6
6882,65.66666667,0.917034643,6.494594628,6,6.666666667
6883,50.11111111,0.820034827,5.791860457,5,6.666666667
6884,60.22222222,0.922725253,6.538037216,6.333333333,7
6885,66.55555556,0.838875337,6.855086808,6.666666667,7
6886,56.44444444,0.848601392,6.078048631,5.333333333,6.666666667
6887,74.33333333,0.879889792,7.207372179,6.666666667,7.666666667
6888,63.55555556,0.789809677,6.634743099,5.666666667,7.333333333
6889,44.66666667,0.614985776,5.293909492,5.333333333,5.666666667
6890,74.44444444,0.904987553,7.058545989,7,7.333333333
6891,53.22222222,0.636620565,6.066393685,5,7.666666667
6892,72.33333333,0.959157113,6.957560155,7,7
6893,58.55555556,0.821704872,6.216203742,5.666666667,6.333333333
